Smiles,Dataset,Model,canonical smiles,molwt,qed,Tanimoto Score
Cn1c(N2CCN(c3ccccc3)CC2)ccc(C(=O)Nc2ccc(Cl)cc2)c1=O,aryl,reinvent,Cn1c(N2CCN(c3ccccc3)CC2)ccc(C(=O)Nc2ccc(Cl)cc2)c1=O,422.150953656,0.6973222911075297,0.6666666666666666
CC(C)(C)OC(=O)N1CCN(c2nc(N)c(C(=O)Nc3cccc(C(F)(F)F)c3)cc2Cl)CC1,aryl,reinvent,CC(C)(C)OC(=O)N1CCN(c2nc(N)c(C(=O)Nc3cccc(C(F)(F)F)c3)cc2Cl)CC1,499.159802,0.6374993348783471,0.8125
Nc1nc(N2CCN(c3ccccn3)CC2)c(Cl)cc1C(=O)Nc1cccnc1,aryl,reinvent,Nc1nc(N2CCN(c3ccccn3)CC2)c(Cl)cc1C(=O)Nc1cccnc1,409.14178594000003,0.6827271558001737,0.609375
Nc1nc(N2CCN(C(=O)c3ccccc3)CC2)c(Cl)cc1C(=O)Nc1cccnc1,aryl,reinvent,Nc1nc(N2CCN(C(=O)c3ccccc3)CC2)c(Cl)cc1C(=O)Nc1cccnc1,436.141451592,0.6511796764230448,0.5909090909090909
Nc1nc(N2CCN(C(=O)C3CC3)CC2)c(Cl)cc1C(=O)Nc1cccc(C(F)(F)F)c1,aryl,reinvent,Nc1nc(N2CCN(C(=O)C3CC3)CC2)c(Cl)cc1C(=O)Nc1cccc(C(F)(F)F)c1,467.133587252,0.7159024167452728,0.5833333333333334
Nc1nc(N2CCN(C(=O)c3ccccc3)CC2)c(Cl)cc1C(=O)Nc1ccccn1,aryl,reinvent,Nc1nc(N2CCN(C(=O)c3ccccc3)CC2)c(Cl)cc1C(=O)Nc1ccccn1,436.141451592,0.6511796764230448,0.5223880597014925
COc1ccc(NC(=O)c2cc(Cl)c(N3CCN(c4ncccn4)CC3)nc2N)cc1,aryl,reinvent,COc1ccc(NC(=O)c2cc(Cl)c(N3CCN(c4ncccn4)CC3)nc2N)cc1,439.1523506240001,0.6240518392377632,0.578125
COc1ccc(NC(=O)c2cc(Cl)c(N3CCN(c4ccccn4)CC3)nc2N)cc1,aryl,reinvent,COc1ccc(NC(=O)c2cc(Cl)c(N3CCN(c4ccccn4)CC3)nc2N)cc1,438.1571016560001,0.6303583604912828,0.5522388059701493
Nc1nc(N2CCN(C(=O)C3CCCCC3)CC2)c(Cl)cc1C(=O)Nc1cccc(Cl)c1,aryl,reinvent,Nc1nc(N2CCN(C(=O)C3CCCCC3)CC2)c(Cl)cc1C(=O)Nc1cccc(Cl)c1,475.154180464,0.6805295213018303,0.6825396825396826
Nc1nc(N2CCN(C(=O)C3CCCCC3)CC2)c(Cl)cc1C(=O)Nc1cccc(F)c1,aryl,reinvent,Nc1nc(N2CCN(C(=O)C3CCCCC3)CC2)c(Cl)cc1C(=O)Nc1cccc(F)c1,459.183731004,0.7221820536311403,0.5652173913043478
Cc1cccnc1N1CCN(c2ncc(C(=O)Nc3ccccn3)cc2Cl)CC1,aryl,reinvent,Cc1cccnc1N1CCN(c2ncc(C(=O)Nc3ccccn3)cc2Cl)CC1,408.14653697200004,0.7126475955202797,0.6065573770491803
COc1cc(N2CCN(c3ncc(C(=O)Nc4cccc(Cl)c4)cc3Cl)CC2)cc(OC)c1OC,aryl,reinvent,COc1cc(N2CCN(c3ncc(C(=O)Nc4cccc(Cl)c4)cc3Cl)CC2)cc(OC)c1OC,516.1331106719999,0.4732676532564504,0.734375
O=C(Nc1cccc(Cl)c1)c1ccc(N2CCN(c3ncccc3C(F)(F)F)CC2)c(Cl)c1,aryl,reinvent,O=C(Nc1cccc(Cl)c1)c1ccc(N2CCN(c3ncccc3C(F)(F)F)CC2)c(Cl)c1,494.08880124800004,0.4836558930895945,0.6610169491525424
Cc1cccnc1N1CCN(c2ncc(C(=O)Nc3cccc(C#N)c3)cc2Cl)CC1,aryl,reinvent,Cc1cccnc1N1CCN(c2ncc(C(=O)Nc3cccc(C#N)c3)cc2Cl)CC1,432.14653697200004,0.6727828116295174,0.7627118644067796
O=C(Nc1ccccc1)c1ccc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1,aryl,reinvent,O=C(Nc1ccccc1)c1ccc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1,434.150953656,0.6104512230320553,0.5818181818181818
O=C(Nc1ccccn1)c1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1,aryl,reinvent,O=C(Nc1ccccn1)c1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1,436.141451592,0.6498376197322905,0.7017543859649122
CC(C)NC(=O)c1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1,aryl,reinvent,CC(C)NC(=O)c1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1,401.161852688,0.8240703148885642,0.6724137931034483
O=C(Nc1ccccn1)c1ccc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1,aryl,reinvent,O=C(Nc1ccccn1)c1ccc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1,435.146202624,0.6385936574511861,0.5483870967741935
O=C(Nc1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1)C1CCCC1,aryl,reinvent,O=C(Nc1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1)C1CCCC1,427.177502752,0.765402100397257,0.5396825396825397
O=C(Nc1ccccc1)c1cnc(N2CCN(C(=O)NS(=O)(=O)c3ccccc3)CC2)c(Cl)c1,aryl,reinvent,O=C(Nc1ccccc1)c1cnc(N2CCN(C(=O)NS(=O)(=O)c3ccccc3)CC2)c(Cl)c1,499.108102864,0.5572553938485306,0.6507936507936508
O=C(Nc1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1)C1CCCCC1,aryl,reinvent,O=C(Nc1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1)C1CCCCC1,441.193152816,0.7259260972370936,0.53125
CC(C)NC(=O)c1ccc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1,aryl,reinvent,CC(C)NC(=O)c1ccc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1,400.16660372,0.8192130006803249,0.47619047619047616
Cc1cccc(NC(=O)c2ccc(N3CCN(C(=O)Nc4ccccc4)CC3)c(Cl)c2)n1,aryl,reinvent,Cc1cccc(NC(=O)c2ccc(N3CCN(C(=O)Nc4ccccc4)CC3)c(Cl)c2)n1,449.161852688,0.6073860758847276,0.5
O=C(Nc1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1)c1ccccc1C(F)(F)F,aryl,reinvent,O=C(Nc1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1)c1ccccc1C(F)(F)F,503.13358725200004,0.5022564257847386,0.6
Cc1ccccc1NC(=O)c1ccc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1,aryl,reinvent,Cc1ccccc1NC(=O)c1ccc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1,448.16660372,0.5721643651850415,0.49206349206349204
CCOC(=O)c1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1,aryl,reinvent,CCOC(=O)c1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1,388.130218212,0.8134694959906008,0.6065573770491803
Cc1cccnc1NC(=O)c1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1,aryl,reinvent,Cc1cccnc1NC(=O)c1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1,450.157101656,0.6255241952150102,0.6557377049180327
CCOC(=O)c1cnc(N2CCN(C(=O)Nc3ccc(Cl)cc3)CC2)c(Cl)c1,aryl,reinvent,CCOC(=O)c1cnc(N2CCN(C(=O)Nc3ccc(Cl)cc3)CC2)c(Cl)c1,422.09124585999996,0.7550899703660856,0.5806451612903226
O=C(Nc1ccccc1)c1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1,aryl,reinvent,O=C(Nc1ccccc1)c1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1,435.146202624,0.6385936574511861,0.82
O=C(Nc1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1)c1ccccn1,aryl,reinvent,O=C(Nc1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1)c1ccccn1,436.14145159200007,0.6498376197322905,0.6206896551724138
Cc1cccc(NC(=O)c2ccc(N3CCN(C(=O)Nc4ccccc4)CC3)c(Cl)c2)c1,aryl,reinvent,Cc1cccc(NC(=O)c2ccc(N3CCN(C(=O)Nc4ccccc4)CC3)c(Cl)c2)c1,448.16660372,0.5721643651850415,0.5573770491803278
O=C(Nc1cnc(N2CCN(C(=O)Nc3ccc(F)cc3)CC2)c(Cl)c1)c1ccccn1,aryl,reinvent,O=C(Nc1cnc(N2CCN(C(=O)Nc3ccc(F)cc3)CC2)c(Cl)c1)c1ccccn1,454.13202978000004,0.6240895853284468,0.578125
O=C(Nc1cnc(N2CCN(C(=O)Nc3ccc(F)cc3)CC2)c(Cl)c1)c1ccccc1C(F)(F)F,aryl,reinvent,O=C(Nc1cnc(N2CCN(C(=O)Nc3ccc(F)cc3)CC2)c(Cl)c1)c1ccccc1C(F)(F)F,521.1241654400001,0.44452687712228217,0.5833333333333334
CC(C)CNC(=O)c1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1,aryl,reinvent,CC(C)CNC(=O)c1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1,415.177502752,0.7833023780440074,0.639344262295082
CCNC(=O)c1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1,aryl,reinvent,CCNC(=O)c1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1,387.146202624,0.845200112109677,0.6724137931034483
O=C(Nc1ccccc1)c1cnc(-c2ccnc(N3CCNCC3)c2)cn1,aryl,reinvent,O=C(Nc1ccccc1)c1cnc(-c2ccnc(N3CCNCC3)c2)cn1,360.16985926000007,0.7421868705511823,0.5522388059701493
O=C(Nc1ccc(F)cc1)c1ccc(-c2ccnc(N3CCNCC3)c2)nc1,aryl,reinvent,O=C(Nc1ccc(F)cc1)c1ccc(-c2ccnc(N3CCNCC3)c2)nc1,377.16518848000004,0.7316240232995808,0.5441176470588235
O=C(Nc1ccc(F)cc1)c1ccc(-c2ccnc(N3CCNCC3)c2)cc1,aryl,reinvent,O=C(Nc1ccc(F)cc1)c1ccc(-c2ccnc(N3CCNCC3)c2)cc1,376.16993951200004,0.7312132911411076,0.5384615384615384
O=C(Nc1ccc(F)cc1)c1cnc(-c2ccnc(N3CCNCC3)c2)cn1,aryl,reinvent,O=C(Nc1ccc(F)cc1)c1cnc(-c2ccnc(N3CCNCC3)c2)cn1,378.1604374480001,0.725166173087536,0.5
O=C(Nc1ccccc1)c1ccc(-c2ccnc(N3CCNCC3)c2)nc1,aryl,reinvent,O=C(Nc1ccccc1)c1ccc(-c2ccnc(N3CCNCC3)c2)nc1,359.17461029200007,0.7495934032582732,0.6
O=C(Nc1ccccc1)c1ccc(-c2ccnc(N3CCNCC3)c2)cc1,aryl,reinvent,O=C(Nc1ccccc1)c1ccc(-c2ccnc(N3CCNCC3)c2)cc1,358.179361324,0.7504018019856118,0.5967741935483871
O=C(Nc1ccc(F)cc1)c1ccc(-c2ccnc(N3CCNCC3)c2)o1,aryl,reinvent,O=C(Nc1ccc(F)cc1)c1ccc(-c2ccnc(N3CCNCC3)c2)o1,366.149204068,0.7423436779237752,0.4583333333333333
O=C(Nc1ccc(F)cc1)c1ccc(-c2ccnc(N3CCNCC3)c2)cn1,aryl,reinvent,O=C(Nc1ccc(F)cc1)c1ccc(-c2ccnc(N3CCNCC3)c2)cn1,377.16518848000004,0.7316240232995808,0.5223880597014925
O=C(Nc1ccc(C(F)(F)F)cc1)c1ccc(-c2ccnc(N3CCNCC3)c2)nc1,aryl,reinvent,O=C(Nc1ccc(C(F)(F)F)cc1)c1ccc(-c2ccnc(N3CCNCC3)c2)nc1,427.1619949200001,0.6625495203961772,0.5138888888888888
O=C(Nc1ccc(C(F)(F)F)cc1)c1ccc(-c2ccnc(N3CCNCC3)c2)cc1,aryl,reinvent,O=C(Nc1ccc(C(F)(F)F)cc1)c1ccc(-c2ccnc(N3CCNCC3)c2)cc1,426.1667459520001,0.6482365021975709,0.5147058823529411
O=C(Nc1cccc(Cl)c1)c1cnc(-c2ccnc(N3CCNCC3)c2)c(Cl)c1,aryl,reinvent,O=C(Nc1cccc(Cl)c1)c1cnc(-c2ccnc(N3CCNCC3)c2)c(Cl)c1,427.09666558800006,0.6547235343244556,1.0
O=C(Nc1cccc(Cl)c1)c1cnc(-c2ccnc(N3CCCCC3)c2)c(Cl)c1,aryl,reinvent,O=C(Nc1cccc(Cl)c1)c1cnc(-c2ccnc(N3CCCCC3)c2)c(Cl)c1,426.10141662,0.5810559661701595,0.8305084745762712
O=C(Nc1cccc(Cl)c1)c1cnc(-c2cccnc2)c(Cl)c1,aryl,reinvent,O=C(Nc1cccc(Cl)c1)c1cnc(-c2cccnc2)c(Cl)c1,343.027917332,0.7490802651175165,1.0
O=C(Nc1cccc(Cl)c1)c1cnc(-c2cccc(N3CCCCC3)n2)c(Cl)c1,aryl,reinvent,O=C(Nc1cccc(Cl)c1)c1cnc(-c2cccc(N3CCCCC3)n2)c(Cl)c1,426.10141662000007,0.5810559661701595,0.6307692307692307
O=C(Nc1ccc(Cl)cc1)c1cnc(-c2ccnc(N3CCCCC3)c2)c(Cl)c1,aryl,reinvent,O=C(Nc1ccc(Cl)cc1)c1cnc(-c2ccnc(N3CCCCC3)c2)c(Cl)c1,426.10141662,0.5810559661701595,0.6666666666666666
O=C(Nc1ccc(Cl)c(C(=O)Nc2cccc(Cl)c2)c1)c1cnc(NC2CCCC2)c(Cl)c1,aryl,reinvent,O=C(Nc1ccc(Cl)c(C(=O)Nc2cccc(Cl)c2)c1)c1cnc(NC2CCCC2)c(Cl)c1,502.07300895200007,0.3414943834380768,0.6774193548387096
O=C(Nc1ccc(Cl)c(C(=O)Nc2cccc(Cl)c2)c1)c1cnc(N2CCOCC2)c(Cl)c1,aryl,reinvent,O=C(Nc1ccc(Cl)c(C(=O)Nc2cccc(Cl)c2)c1)c1cnc(N2CCOCC2)c(Cl)c1,504.05227350800004,0.486133408237077,0.7096774193548387
COc1ccc(NC(=O)c2ccc(N3CCN(c4ccncc4)CC3)cc2)cc1,aryl,reinvent,COc1ccc(NC(=O)c2ccc(N3CCN(c4ccncc4)CC3)cc2)cc1,388.189926008,0.7227650593026037,0.6
O=C(Nc1ccc(Cl)cc1)c1ccc(N2CCN(c3ncccn3)CC2)cc1,aryl,reinvent,O=C(Nc1ccc(Cl)cc1)c1ccc(N2CCN(c3ncccn3)CC2)cc1,393.13563794000004,0.7317428621734153,0.6
O=C(Nc1ccc(Cl)cc1)c1ccc(N2CCN(c3ccccn3)CC2)cn1,aryl,reinvent,O=C(Nc1ccc(Cl)cc1)c1ccc(N2CCN(c3ccccn3)CC2)cn1,393.13563794000004,0.7317428621734153,0.5
O=C(Nc1ccc(Cl)cc1)c1ccc(N2CCN(c3ncccn3)CC2)cn1,aryl,reinvent,O=C(Nc1ccc(Cl)cc1)c1ccc(N2CCN(c3ncccn3)CC2)cn1,394.1308869080001,0.7325117689480607,0.4745762711864407
Cc1cc(C(=O)Nc2ccccc2)ncc1N1CCN(c2ccncc2)CC1,aryl,reinvent,Cc1cc(C(=O)Nc2ccccc2)ncc1N1CCN(c2ccncc2)CC1,373.19026035600007,0.7598035372712005,0.6607142857142857
O=C(NC1CCN(Cc2ccccc2)CC1)c1cnc(N2CCCCC2)c(Cl)c1,aryl,reinvent,O=C(NC1CCN(Cc2ccccc2)CC1)c1cnc(N2CCCCC2)c(Cl)c1,412.20298922800004,0.8020084356912117,0.7833333333333333
O=C(NC1CCN(Cc2ccccc2)CC1)c1cnc(N2CCCC2)c(Cl)c1,aryl,reinvent,O=C(NC1CCN(Cc2ccccc2)CC1)c1cnc(N2CCCC2)c(Cl)c1,398.18733916400004,0.8332147554470624,0.7966101694915254
O=C(NC1CCN(Cc2ccccc2)CC1)c1cnc(Cl)c(Cl)c1,aryl,reinvent,O=C(NC1CCN(Cc2ccccc2)CC1)c1cnc(Cl)c(Cl)c1,363.090517588,0.8401704578762964,0.6833333333333333
O=C(NC1CCN(Cc2ccccc2)CC1)c1cnc(NC2CCCCC2)c(Cl)c1,aryl,reinvent,O=C(NC1CCN(Cc2ccccc2)CC1)c1cnc(NC2CCCCC2)c(Cl)c1,426.21863929200003,0.6910862795817871,0.6212121212121212
O=C(NC1CCN(Cc2ccccc2)CC1)c1cnc(N2CCC(O)CC2)c(Cl)c1,aryl,reinvent,O=C(NC1CCN(Cc2ccccc2)CC1)c1cnc(N2CCC(O)CC2)c(Cl)c1,428.197903848,0.7654687351403813,0.7704918032786885
O=C(NC1CCN(Cc2ccccc2)CC1)c1cnc(N2CCOCC2)c(Cl)c1,aryl,reinvent,O=C(NC1CCN(Cc2ccccc2)CC1)c1cnc(N2CCOCC2)c(Cl)c1,414.182253784,0.8146750860958211,0.7868852459016393
CC(C)N1CCN(c2ncc(C(=O)NC3CCN(Cc4ccc(Cl)cc4)CC3)cc2Cl)CC1,aryl,reinvent,CC(C)N1CCN(c2ncc(C(=O)NC3CCN(Cc4ccc(Cl)cc4)CC3)cc2Cl)CC1,489.206216036,0.654234825871216,0.6470588235294118
O=C(NC1CCN(Cc2ccccc2)CC1)c1cnc(-n2ccnc2)c(Cl)c1,aryl,reinvent,O=C(NC1CCN(Cc2ccccc2)CC1)c1cnc(-n2ccnc2)c(Cl)c1,395.15128800400004,0.7194441340626174,0.7076923076923077
CCOC(=O)N1CCN(c2ncc(C(=O)NC3CCN(Cc4ccc(Cl)cc4)CC3)cc2Cl)CC1,aryl,reinvent,CCOC(=O)N1CCN(c2ncc(C(=O)NC3CCN(Cc4ccc(Cl)cc4)CC3)cc2Cl)CC1,519.180395212,0.6193575069543967,0.6197183098591549
CCOC(=O)N1CCN(c2ncc(C(=O)NC3CCN(Cc4ccccc4)CC3)cc2Cl)CC1,aryl,reinvent,CCOC(=O)N1CCN(c2ncc(C(=O)NC3CCN(Cc4ccccc4)CC3)cc2Cl)CC1,485.219367564,0.6752610376216173,0.7164179104477612
CC(C)c1ccc(NC(=O)c2cnc(N3CCN(c4ncccn4)CC3)c(Cl)c2)cc1,aryl,reinvent,CC(C)c1ccc(NC(=O)c2cnc(N3CCN(c4ncccn4)CC3)c(Cl)c2)cc1,436.17783710000003,0.644806406205209,0.6833333333333333
O=C(Nc1ccccc1)c1cnc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)c(Cl)c1,aryl,reinvent,O=C(Nc1ccccc1)c1cnc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)c(Cl)c1,488.12268822,0.5629984801485143,0.6231884057971014
Cn1cc(-c2ccc(N3CCN(c4ccncc4)CC3)nc2)cn1,aryl,reinvent,Cn1cc(-c2ccc(N3CCN(c4ccncc4)CC3)nc2)cn1,320.17494464000004,0.7403802167828792,0.39344262295081966
Cc1cccnc1N1CCN(c2ncc(-c3cnn(C)c3)cc2Cl)CC1,aryl,reinvent,Cc1cccnc1N1CCN(c2ncc(-c3cnn(C)c3)cc2Cl)CC1,368.151622352,0.7103452066273412,0.4642857142857143
COc1ccc(-c2ccc(N3CCN(c4ccncc4)CC3)nc2)cn1,aryl,reinvent,COc1ccc(-c2ccc(N3CCN(c4ccncc4)CC3)nc2)cn1,347.17461029200007,0.7233176755722103,0.39344262295081966
COc1ccc(-c2ccc(N3CCN(c4ccncc4)CC3)nc2)cc1,aryl,reinvent,COc1ccc(-c2ccc(N3CCN(c4ccncc4)CC3)nc2)cc1,346.179361324,0.7233903096176435,0.39344262295081966
NC(=O)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,aryl,reinvent,NC(=O)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,317.104337812,0.929401610133612,0.7450980392156863
Cc1ccc(-c2ccc(N3CCN(c4ccncc4)CC3)nc2)cn1,aryl,reinvent,Cc1ccc(-c2ccc(N3CCN(c4ccncc4)CC3)nc2)cn1,331.1796956720001,0.7374932485230232,0.41379310344827586
O=C(c1ccccc1)c1ccc(N2CCN(c3ccncc3)CC2)nc1,aryl,reinvent,O=C(c1ccccc1)c1ccc(N2CCN(c3ccncc3)CC2)nc1,344.16371126,0.6810584003071932,0.49056603773584906
c1cc(N2CCN(c3ccc(-c4cn[nH]c4)cn3)CC2)ccn1,aryl,reinvent,c1cc(N2CCN(c3ccc(-c4cn[nH]c4)cn3)CC2)ccn1,306.159294576,0.8035551721830522,0.625
Cc1ccc(-c2ccc(N3CCN(c4ccncc4)CC3)nc2)o1,aryl,reinvent,Cc1ccc(-c2ccc(N3CCN(c4ccncc4)CC3)nc2)o1,320.16371126,0.7401899980920355,0.3880597014925373
Cc1ccc(-c2ccc(N3CCN(c4ccncc4)CC3)nc2)cc1,aryl,reinvent,Cc1ccc(-c2ccc(N3CCN(c4ccncc4)CC3)nc2)cc1,330.18444670400004,0.731471128449292,0.42105263157894735
Clc1cccc(-c2cnc(N3CCN(c4ncccn4)CC3)c(Cl)c2)c1,aryl,reinvent,Clc1cccc(-c2cnc(N3CCN(c4ncccn4)CC3)c(Cl)c2)c1,385.08610090400003,0.676172167296201,0.75
O=[N+]([O-])c1ccc(-c2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)cc1,aryl,reinvent,O=[N+]([O-])c1ccc(-c2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)cc1,395.114902496,0.49004126872911635,0.6470588235294118
Clc1cccc(-c2cnc(N3CCN(c4nccs4)CC3)c(Cl)c2)c1,aryl,reinvent,Clc1cccc(-c2cnc(N3CCN(c4nccs4)CC3)c(Cl)c2)c1,390.04727287199995,0.6397799623815847,0.66
CC(C)(C)c1ccc(-c2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)cc1,aryl,reinvent,CC(C)(C)c1ccc(-c2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)cc1,406.192424544,0.580794068474356,0.6530612244897959
O=[N+]([O-])c1ccc(-c2cnc(N3CCN(c4ccccn4)CC3)c(Cl)c2)cc1,aryl,reinvent,O=[N+]([O-])c1ccc(-c2cnc(N3CCN(c4ccccn4)CC3)c(Cl)c2)cc1,395.114902496,0.49004126872911635,0.47368421052631576
N#Cc1ccc(-c2cnc(N3CCN(c4ncccc4C(F)(F)F)CC3)c(Cl)c2)cc1,aryl,reinvent,N#Cc1ccc(-c2cnc(N3CCN(c4ncccc4C(F)(F)F)CC3)c(Cl)c2)cc1,443.112457884,0.5689673459936684,0.4576271186440678
CC(C)(C)c1ccc(-c2cnc(N3CCN(c4cccnc4)CC3)c(Cl)c2)cc1,aryl,reinvent,CC(C)(C)c1ccc(-c2cnc(N3CCN(c4cccnc4)CC3)c(Cl)c2)cc1,406.192424544,0.580794068474356,0.5272727272727272
COc1ccc(-c2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)cc1OC,aryl,reinvent,COc1ccc(-c2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)cc1OC,410.150953656,0.6296791202817201,0.6470588235294118
O=[N+]([O-])c1ccc(-c2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)cn1,aryl,reinvent,O=[N+]([O-])c1ccc(-c2cnc(N3CCN(c4ccncc4)CC3)c(Cl)c2)cn1,396.11015146400007,0.49268547316561057,0.6037735849056604
Cc1ccc(-c2cnc(N3CCN(c4ccccc4)CC3)c(Cl)c2)cn1,aryl,reinvent,Cc1ccc(-c2cnc(N3CCN(c4ccccc4)CC3)c(Cl)c2)cn1,364.14547435200006,0.6877090338500609,0.5490196078431373
O=C(Nc1cccc(Cl)c1)c1ccc(N2CCc3ccccc3C2)c(Cl)c1,aryl,reinvent,O=C(Nc1cccc(Cl)c1)c1ccc(N2CCc3ccccc3C2)c(Cl)c1,396.079618556,0.6051581846080827,0.625
O=C(Nc1cccc(Cl)c1)c1ccc(N2CCc3ccccc3C2=O)c(Cl)c1,aryl,reinvent,O=C(Nc1cccc(Cl)c1)c1ccc(N2CCc3ccccc3C2=O)c(Cl)c1,410.058883112,0.6233742823570955,0.5573770491803278
O=C(Nc1cccc(F)c1)c1cnc(N2CCc3ccccc3C2)c(Cl)c1,aryl,reinvent,O=C(Nc1cccc(F)c1)c1cnc(N2CCc3ccccc3C2)c(Cl)c1,381.104418064,0.7155022851793772,0.6515151515151515
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCCCc3ccccc32)c(Cl)c1,aryl,reinvent,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCCCc3ccccc32)c(Cl)c1,411.090517588,0.5642184711948648,0.6349206349206349
CN(C(=O)c1cnc(N2CCc3ccccc3C2)c(Cl)c1)c1cccc(F)c1,aryl,reinvent,CN(C(=O)c1cnc(N2CCc3ccccc3C2)c(Cl)c1)c1cccc(F)c1,395.120068128,0.6438204058076848,0.5522388059701493
CN(C(=O)c1cnc(N2CCc3ccccc3C2)c(Cl)c1)c1ccccc1,aryl,reinvent,CN(C(=O)c1cnc(N2CCc3ccccc3C2)c(Cl)c1)c1ccccc1,377.12948994,0.6702114028371731,0.5555555555555556
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCCC2)c(Cl)c1,aryl,reinvent,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCCC2)c(Cl)c1,335.05921746,0.9117701782160353,0.8076923076923077
O=C(Nc1cccc(Cl)c1)c1cnc(NCCc2ccncc2)c(Cl)c1,aryl,reinvent,O=C(Nc1cccc(Cl)c1)c1cnc(NCCc2ccncc2)c(Cl)c1,386.070116492,0.6440888061279851,0.6981132075471698
O=C(Nc1cccc(Cl)c1)c1cnc(NCCc2cccnc2)c(Cl)c1,aryl,reinvent,O=C(Nc1cccc(Cl)c1)c1cnc(NCCc2cccnc2)c(Cl)c1,386.070116492,0.6440888061279851,0.639344262295082
O=C(Nc1cnc(N2CC(c3ccccc3)C2)c(Cl)c1)c1ccc(C(F)(F)F)cc1,aryl,reinvent,O=C(Nc1cnc(N2CC(c3ccccc3)C2)c(Cl)c1)c1ccc(C(F)(F)F)cc1,431.101224504,0.5836571647807647,0.578125
CC(C)N1CCN(c2ncc(C(=O)Nc3cccc(Cl)c3)cc2Cl)CC1,aryl,reinvent,CC(C)N1CCN(c2ncc(C(=O)Nc3cccc(Cl)c3)cc2Cl)CC1,392.11706668399995,0.8472424220267978,0.7454545454545455
CC(C)N1CCN(c2ncc(C(=O)Nc3cccc(F)c3)cc2Cl)CC1,aryl,reinvent,CC(C)N1CCN(c2ncc(C(=O)Nc3cccc(F)c3)cc2Cl)CC1,376.146617224,0.8842990747016071,0.625
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCC(O)CC2)c(Cl)c1,aryl,reinvent,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCC(O)CC2)c(Cl)c1,365.069782144,0.8712998613363643,0.7678571428571429
O=C(Nc1cccc(Cl)c1)c1cnc(N2CCC(N3CCCC3)CC2)c(Cl)c1,aryl,reinvent,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCC(N3CCCC3)CC2)c(Cl)c1,418.132716748,0.7803662540534734,0.9807692307692307
